"sub","distBtwShapes","trial_number","cuedAR","uncuedAR","responseAR","rt","global_org","cued_ellipse","e1_motion_dir","e2_motion_dir","round_number","coherence","cued_motion_dir","sameDirection1S0D","responseError","sameCatS1D0","identicalShapesI1D0","uncuedCatM1F0C1T"
293737,402,100,-0.18532775,0.4633177,-0.0463323,1325,0,2,90,270,1,0.8,270,0,0.13899545,0,0,1
293737,402,101,-0.41698684,0.32432225,-0.13899593,2537,1,1,90,90,1,0.6,90,1,0.27799091,0,0,1
293737,402,102,-0.32432321,-0.13899593,-0.13899593,2121,0,2,0,180,1,0.8,180,0,0.18532728,1,0,-1
293737,402,103,-0.0463323,0.13899498,0.23165861,1604,0,1,180,0,1,0.8,180,0,0.27799091,0,0,1
293737,402,104,-0.46331866,0.23165861,0.04633134,2314,1,1,90,90,1,0.8,90,1,0.50965,0,0,1
293737,402,105,-0.00000048,0.18532679,0.13899498,1201,1,1,90,270,1,0.6,90,0,0.13899546,0,0,1
293737,402,106,0.09266316,-0.46331866,-0.0463323,1447,0,2,0,0,1,0.6,0,1,-0.13899546,0,0,-1
293737,402,107,0.27799043,-0.27799139,0.04633134,1099,0,1,270,270,1,0.8,270,1,-0.23165909,0,0,-1
293737,402,108,0.04633134,0.32432225,-0.0463323,2176,1,1,90,270,1,0.6,90,0,-0.09266364,1,0,1
293737,402,109,0.04633134,0.04633134,-0.27799139,1912,0,1,180,180,1,0.8,180,1,-0.32432273,1,1,1
293737,402,110,0.04633134,-0.32432321,-0.00000048,1616,0,2,270,270,1,0.8,270,1,-0.04633182,0,0,-1
293737,402,111,0.4633177,0.23165861,-0.0463323,1215,0,2,0,0,1,0.6,0,1,-0.50965,1,0,1
293737,402,112,0.23165861,-0.09266412,0.09266316,1904,1,2,0,0,1,0.6,0,1,-0.13899545,0,0,-1
293737,402,113,0.18532679,0.23165861,-0.0463323,2697,1,2,270,90,1,0.6,90,0,-0.23165909,1,0,1
293737,402,114,-0.41698684,0.27799043,-0.00000048,1955,1,1,90,270,1,0.8,90,0,0.41698636,0,0,1
293737,402,115,0.13899498,-0.32432321,-0.00000048,1631,0,1,180,0,1,0.6,180,0,-0.13899546,0,0,-1
293737,402,116,-0.18532775,0.41698588,-0.18532775,1934,0,1,270,270,1,0.6,270,1,0,0,0,1
293737,402,117,-0.00000048,-0.37065503,-0.18532775,1299,0,2,180,0,1,0.8,0,0,-0.18532727,0,0,-1
293737,402,118,-0.00000048,-0.13899593,0.23165861,1450,1,2,90,90,1,0.8,90,1,0.23165909,0,0,-1
293737,402,119,-0.41698684,-0.18532775,-0.00000048,1848,1,1,180,180,1,0.6,180,1,0.41698636,1,0,-1
293737,402,119,-0.41698684,-0.18532775,-0.00000048,1848,1,1,180,180,1,0.6,180,1,0.41698636,1,0,-1
293737,402,0,-0.18532775,-0.41698684,0.18532679,1637,0,1,180,0,2,0.8,180,0,0.37065454,1,0,-1
293737,402,1,0.27799043,0.13899498,0.23165861,1307,1,1,270,90,2,0.6,270,0,-0.04633182,1,0,1
293737,402,2,-0.32432321,-0.13899593,0.13899498,1530,1,2,90,270,2,0.6,270,0,0.46331819,1,0,-1
293737,402,3,-0.00000048,-0.27799139,-0.00000048,1593,0,2,0,180,2,0.8,180,0,0,0,0,-1
293737,402,4,0.09266316,0.04633134,0.13899498,3847,1,2,0,0,2,0.6,0,1,0.04633182,1,0,1
293737,402,5,-0.23165957,0.18532679,0.04633134,10331,0,2,90,270,2,0.6,270,0,0.27799091,0,0,1
293737,402,6,-0.32432321,0.13899498,0.13899498,1260,0,1,90,90,2,0.8,90,1,0.46331819,0,0,1
293737,402,7,0.18532679,-0.41698684,-0.0463323,1489,0,2,180,0,2,0.6,0,0,-0.23165909,0,0,-1
293737,402,8,-0.46331866,0.23165861,0.09266316,1955,1,1,0,0,2,0.6,0,1,0.55598182,0,0,1
293737,402,9,-0.09266412,-0.37065503,0.18532679,1947,1,2,270,90,2,0.8,90,0,0.27799091,1,0,-1
293737,402,10,0.09266316,-0.09266412,0.09266316,4729,1,1,0,180,2,0.8,0,0,0,0,0,-1
293737,402,11,-0.37065503,0.4633177,0.04633134,2093,0,1,180,0,2,0.8,180,0,0.41698637,0,0,1
293737,402,12,-0.32432321,0.09266316,-0.13899593,1790,1,2,270,270,2,0.6,270,1,0.18532728,0,0,1
293737,402,13,0.37065407,-0.23165957,0.27799043,3505,0,2,0,0,2,0.8,0,1,-0.09266364,0,0,-1
293737,402,14,-0.23165957,-0.18532775,0.23165861,1944,0,2,90,90,2,0.6,90,1,0.46331818,1,0,-1
293737,402,15,0.41698588,-0.00000048,0.32432225,1307,0,2,180,0,2,0.6,0,0,-0.09266363,0,0,0
293737,402,16,-0.13899593,-0.41698684,-0.00000048,4525,0,1,180,180,2,0.8,180,1,0.13899545,1,0,-1
293737,402,17,-0.27799139,-0.0463323,-0.09266412,1788,0,2,270,90,2,0.8,90,0,0.18532727,1,0,-1
293737,402,18,0.09266316,-0.41698684,-0.13899593,3935,0,1,90,90,2,0.6,90,1,-0.23165909,0,0,-1
293737,402,19,-0.13899593,-0.0463323,0.04633134,1534,0,1,270,90,2,0.6,270,0,0.18532727,1,0,-1
293737,402,20,0.41698588,-0.09266412,0.04633134,2238,1,2,0,180,2,0.6,180,0,-0.37065454,0,0,-1
293737,402,21,0.13899498,0.37065407,-0.00000048,2175,1,1,180,180,2,0.8,180,1,-0.13899546,1,0,1
293737,402,22,-0.18532775,0.27799043,-0.00000048,1743,1,2,0,180,2,0.6,180,0,0.18532727,0,0,1
293737,402,23,-0.18532775,-0.46331866,0.09266316,1815,1,2,90,90,2,0.6,90,1,0.27799091,1,0,-1
293737,402,24,-0.41698684,0.37065407,-0.00000048,2605,0,2,180,180,2,0.8,180,1,0.41698636,0,0,1
293737,402,25,0.27799043,0.09266316,0.04633134,2394,1,2,180,180,2,0.8,180,1,-0.23165909,1,0,1
293737,402,26,0.18532679,0.27799043,-0.00000048,2210,1,1,90,90,2,0.8,90,1,-0.18532727,1,0,1
293737,402,27,-0.32432321,0.32432225,-0.0463323,1486,0,1,0,180,2,0.8,0,0,0.27799091,0,0,1
293737,402,28,0.04633134,-0.46331866,-0.00000048,1814,0,2,270,90,2,0.8,90,0,-0.04633182,0,0,-1
293737,402,29,-0.23165957,0.13899498,-0.00000048,1548,1,1,0,0,2,0.8,0,1,0.23165909,0,0,1
293737,402,30,0.4633177,0.18532679,-0.09266412,1655,1,1,90,270,2,0.8,90,0,-0.55598182,1,0,1
293737,402,31,0.41698588,0.37065407,0.04633134,1872,0,1,180,180,2,0.6,180,1,-0.37065454,1,0,1
293737,402,32,-0.27799139,-0.0463323,0.09266316,1864,0,1,0,0,2,0.6,0,1,0.37065455,1,0,-1
293737,402,33,-0.13899593,0.04633134,-0.18532775,1213,1,2,0,0,2,0.8,0,1,-0.04633182,0,0,1
293737,402,34,0.32432225,-0.09266412,0.55598134,1722,0,1,270,270,2,0.6,270,1,0.23165909,0,0,-1
293737,402,35,-0.27799139,0.4633177,-0.09266412,2403,0,1,180,180,2,0.6,180,1,0.18532727,0,0,1
293737,402,36,-0.18532775,0.37065407,-0.00000048,1229,0,2,0,0,2,0.8,0,1,0.18532727,0,0,1
293737,402,37,-0.32432321,0.23165861,-0.18532775,1789,0,2,90,270,2,0.8,270,0,0.13899546,0,0,1
293737,402,38,-0.13899593,0.4633177,0.09266316,1523,0,1,0,180,2,0.8,0,0,0.23165909,0,0,1
293737,402,39,-0.0463323,-0.0463323,-0.00000048,1773,0,2,0,0,2,0.8,0,1,0.04633182,1,1,-1
293737,402,40,0.41698588,-0.23165957,0.13899498,1765,0,1,270,270,2,0.6,270,1,-0.2779909,0,0,-1
293737,402,41,-0.00000048,0.27799043,-0.09266412,2546,1,2,0,180,2,0.8,180,0,-0.09266364,0,0,1
293737,402,42,-0.37065503,-0.09266412,-0.00000048,1733,1,2,90,90,2,0.6,90,1,0.37065455,1,0,-1
293737,402,43,0.4633177,-0.32432321,0.37065407,2931,1,2,270,90,2,0.6,90,0,-0.09266363,0,0,-1
293737,402,44,0.37065407,0.32432225,0.37065407,1392,1,1,0,0,2,0.6,0,1,0,1,0,1
293737,402,45,0.04633134,-0.37065503,0.13899498,1377,1,1,0,180,2,0.8,0,0,0.09266364,0,0,-1
293737,402,46,-0.46331866,-0.09266412,-0.50965048,2814,1,2,0,180,2,0.8,180,0,-0.04633182,1,0,-1
293737,402,47,0.23165861,-0.37065503,-0.00000048,1708,1,2,270,90,2,0.8,90,0,-0.23165909,0,0,-1
293737,402,48,0.4633177,-0.23165957,-0.00000048,1528,1,1,90,270,2,0.8,90,0,-0.46331818,0,0,-1
293737,402,49,0.13899498,-0.13899593,0.18532679,1578,1,1,180,180,2,0.6,180,1,0.04633181,0,0,-1
293737,402,50,0.04633134,-0.46331866,-0.0463323,1650,1,1,0,180,2,0.8,0,0,-0.09266364,0,0,-1
293737,402,51,0.18532679,0.41698588,0.18532679,2118,1,2,90,90,2,0.6,90,1,0,1,0,1
293737,402,52,-0.00000048,0.4633177,-0.00000048,2645,1,1,180,180,2,0.6,180,1,0,0,0,1
293737,402,53,-0.00000048,-0.00000048,-0.00000048,2737,1,1,270,270,2,0.6,270,1,0,1,1,0
293737,402,54,0.41698588,-0.41698684,0.04633134,1911,1,2,0,0,2,0.6,0,1,-0.37065454,0,0,-1
293737,402,55,0.13899498,-0.27799139,0.04633134,1460,1,1,90,270,2,0.6,90,0,-0.09266364,0,0,-1
293737,402,56,0.27799043,0.18532679,0.04633134,1654,0,1,180,0,2,0.8,180,0,-0.23165909,1,0,1
293737,402,57,0.37065407,0.04633134,0.18532679,3061,0,1,180,180,2,0.6,180,1,-0.18532728,1,0,1
293737,402,58,-0.00000048,-0.09266412,0.04633134,1551,1,1,90,270,2,0.8,90,0,0.04633182,0,0,-1
293737,402,59,0.32432225,-0.32432321,0.37065407,1723,1,1,180,0,2,0.6,180,0,0.04633182,0,0,-1
293737,402,60,-0.46331866,-0.37065503,-0.37065503,2198,0,1,90,270,2,0.8,90,0,0.09266363,1,0,-1
293737,402,61,-0.13899593,-0.23165957,-0.09266412,1473,0,2,270,90,2,0.6,90,0,0.04633181,1,0,-1
293737,402,62,-0.0463323,-0.13899593,0.13899498,2233,0,1,270,270,2,0.8,270,1,0.18532728,1,0,-1
293737,402,63,-0.18532775,0.04633134,0.04633134,2287,1,1,90,90,2,0.6,90,1,0.23165909,0,0,1
293737,402,64,0.09266316,-0.0463323,-0.09266412,1667,0,2,0,180,2,0.6,180,0,-0.18532728,0,0,-1
293737,402,65,0.18532679,0.18532679,0.27799043,1990,1,1,90,90,2,0.8,90,1,0.09266364,1,1,1
293737,402,66,-0.27799139,-0.37065503,0.09266316,1262,0,1,270,270,2,0.8,270,1,0.37065455,1,0,-1
293737,402,67,-0.23165957,-0.23165957,-0.00000048,1545,0,2,270,90,2,0.6,90,0,0.23165909,1,1,-1
293737,402,68,-0.00000048,0.09266316,0.18532679,1568,0,1,180,0,2,0.6,180,0,0.18532727,0,0,1
293737,402,69,0.23165861,0.23165861,-0.09266412,1831,1,1,180,180,2,0.6,180,1,-0.32432273,1,1,1
293737,402,70,0.37065407,0.13899498,0.09266316,2231,1,2,180,180,2,0.8,180,1,-0.27799091,1,0,1
293737,402,71,0.04633134,0.32432225,-0.0463323,1363,0,2,180,0,2,0.8,0,0,-0.09266364,1,0,1
293737,402,72,-0.0463323,0.4633177,0.09266316,2143,0,2,90,270,2,0.6,270,0,0.13899546,0,0,1
293737,402,73,-0.18532775,-0.13899593,-0.09266412,1537,0,2,180,0,2,0.6,0,0,0.09266363,1,0,-1
293737,402,74,-0.46331866,0.32432225,-0.41698684,2114,1,2,270,270,2,0.6,270,1,0.04633182,0,0,1
293737,402,75,-0.18532775,-0.46331866,0.09266316,1424,0,1,270,90,2,0.8,270,0,0.27799091,1,0,-1
293737,402,76,0.09266316,0.09266316,0.04633134,1839,1,2,90,270,2,0.8,270,0,-0.04633182,1,1,1
293737,402,77,-0.00000048,0.09266316,-0.13899593,1457,0,2,180,0,2,0.6,0,0,-0.13899545,0,0,1
293737,402,78,0.37065407,0.41698588,-0.00000048,3819,0,1,90,270,2,0.6,90,0,-0.37065455,1,0,1
293737,402,79,-0.46331866,-0.00000048,-0.00000048,1729,1,2,270,270,2,0.6,270,1,0.46331818,0,0,0
293737,402,80,0.32432225,-0.41698684,0.32432225,1301,0,1,90,270,2,0.8,90,0,0,0,0,-1
293737,402,81,0.18532679,-0.41698684,-0.00000048,1444,0,1,180,0,2,0.8,180,0,-0.18532727,0,0,-1
293737,402,82,-0.00000048,0.41698588,-0.09266412,1548,1,2,180,180,2,0.8,180,1,-0.09266364,0,0,1
293737,402,83,-0.18532775,-0.27799139,0.13899498,1752,0,1,90,270,2,0.8,90,0,0.32432273,1,0,-1
293737,402,84,0.23165861,0.27799043,-0.00000048,1962,0,1,0,180,2,0.6,0,0,-0.23165909,1,0,1
293737,402,85,-0.46331866,-0.41698684,0.09266316,1299,1,2,0,180,2,0.6,180,0,0.55598182,1,0,-1
293737,402,86,0.13899498,0.27799043,0.04633134,2280,0,2,180,0,2,0.8,0,0,-0.09266364,1,0,1
293737,402,87,-0.23165957,-0.37065503,-0.32432321,2034,1,2,0,0,2,0.6,0,1,-0.09266364,1,0,-1
293737,402,88,0.18532679,-0.32432321,0.18532679,1948,1,2,90,90,2,0.8,90,1,0,0,0,-1
293737,402,89,-0.32432321,-0.37065503,0.09266316,1769,0,2,270,270,2,0.8,270,1,0.41698637,1,0,-1
293737,402,90,-0.37065503,-0.09266412,-0.09266412,1329,1,2,0,0,2,0.8,0,1,0.27799091,1,0,-1
293737,402,91,0.23165861,0.23165861,0.04633134,1671,0,1,270,270,2,0.6,270,1,-0.18532727,1,1,1
293737,402,92,0.32432225,0.04633134,-0.00000048,1613,0,2,270,90,2,0.8,90,0,-0.32432273,1,0,1
293737,402,93,-0.27799139,-0.41698684,-0.00000048,2388,1,2,180,0,2,0.8,0,0,0.27799091,1,0,-1
293737,402,94,-0.18532775,0.32432225,-0.09266412,1432,0,2,270,270,2,0.8,270,1,0.09266363,0,0,1
293737,402,95,-0.0463323,-0.13899593,0.04633134,1408,1,1,180,0,2,0.6,180,0,0.09266364,1,0,-1
293737,402,96,-0.00000048,0.4633177,-0.0463323,1448,0,2,0,0,2,0.8,0,1,-0.04633182,0,0,1
293737,402,97,0.04633134,-0.13899593,-0.00000048,1644,1,1,0,180,2,0.6,0,0,-0.04633182,0,0,-1
293737,402,98,0.4633177,0.09266316,0.32432225,2427,1,1,90,270,2,0.8,90,0,-0.13899545,1,0,1
293737,402,99,-0.09266412,-0.09266412,-0.13899593,3047,1,2,270,90,2,0.6,90,0,-0.04633181,1,1,-1
293737,402,100,-0.23165957,0.27799043,0.23165861,1779,1,1,90,90,2,0.6,90,1,0.46331818,0,0,1
293737,402,101,0.27799043,0.32432225,-0.0463323,2081,1,1,90,270,2,0.6,90,0,-0.32432273,1,0,1
293737,402,102,-0.37065503,0.13899498,0.04633134,1273,0,1,180,180,2,0.6,180,1,0.41698637,0,0,1
293737,402,103,0.18532679,0.23165861,-0.00000048,1536,1,1,270,270,2,0.8,270,1,-0.18532727,1,0,1
293737,402,104,0.23165861,-0.09266412,-0.00000048,2053,0,1,90,90,2,0.8,90,1,-0.23165909,0,0,-1
293737,402,105,-0.37065503,0.23165861,-0.09266412,1925,0,2,270,90,2,0.8,90,0,0.27799091,0,0,1
293737,402,106,-0.46331866,0.4633177,0.09266316,2483,0,1,0,0,2,0.6,0,1,0.55598182,0,0,1
293737,402,107,-0.46331866,0.23165861,-0.0463323,1516,1,1,270,270,2,0.6,270,1,0.41698636,0,0,1
293737,402,108,0.4633177,0.09266316,0.41698588,1665,0,1,180,0,2,0.6,180,0,-0.04633182,1,0,1
293737,402,109,0.04633134,-0.27799139,-0.00000048,2306,1,2,180,180,2,0.8,180,1,-0.04633182,0,0,-1
293737,402,110,-0.0463323,-0.41698684,-0.13899593,1949,0,2,90,90,2,0.8,90,1,-0.09266363,1,0,-1
293737,402,111,-0.27799139,0.13899498,-0.0463323,1706,0,2,90,90,2,0.8,90,1,0.23165909,0,0,1
293737,402,112,0.41698588,-0.32432321,0.04633134,2257,1,2,270,270,2,0.6,270,1,-0.37065454,0,0,-1
293737,402,113,0.41698588,-0.41698684,0.37065407,1989,1,2,0,180,2,0.8,180,0,-0.04633181,0,0,-1
293737,402,114,0.18532679,0.27799043,0.09266316,3086,0,1,180,180,2,0.6,180,1,-0.09266363,1,0,1
293737,402,115,-0.18532775,-0.27799139,0.09266316,1604,1,1,90,90,2,0.6,90,1,0.27799091,1,0,-1
293737,402,116,0.27799043,0.13899498,-0.13899593,1444,0,2,0,0,2,0.8,0,1,-0.41698636,1,0,1
293737,402,117,-0.32432321,-0.13899593,0.09266316,2010,1,2,270,90,2,0.6,90,0,0.41698637,1,0,-1
293737,402,118,0.32432225,-0.09266412,-0.00000048,2687,0,2,270,270,2,0.6,270,1,-0.32432273,0,0,-1
293737,402,119,-0.0463323,0.37065407,-0.00000048,1791,1,1,270,90,2,0.8,270,0,0.04633182,0,0,1
304270,402,0,0.09266316,-0.46331866,0.37065407,5098,0,2,0,0,0,0.6,0,1,0.27799091,0,0,-1
304270,402,1,-0.27799139,0.18532679,-0.41698684,4867,0,2,180,0,0,0.6,0,0,-0.13899545,0,0,1
304270,402,2,0.37065407,0.41698588,0.37065407,4584,0,2,0,180,0,0.6,180,0,0,1,0,1
304270,402,3,0.13899498,0.27799043,0.27799043,5048,0,2,0,180,0,0.6,180,0,0.13899545,1,0,1
304270,402,4,-0.41698684,0.09266316,-0.37065503,4065,1,2,270,270,0,0.6,270,1,0.04633181,0,0,1
304270,402,5,-0.09266412,-0.46331866,0.04633134,4219,0,2,90,270,0,0.6,270,0,0.13899546,1,0,-1
304270,402,6,-0.13899593,0.41698588,-0.13899593,4807,1,2,270,90,0,0.8,90,0,0,0,0,1
304270,402,7,0.41698588,0.04633134,0.37065407,5011,1,2,90,270,0,0.8,270,0,-0.04633181,1,0,1
304270,402,8,-0.32432321,0.09266316,-0.32432321,5420,1,1,90,90,0,0.6,90,1,0,0,0,1
304270,402,9,-0.00000048,-0.18532775,-0.32432321,4350,1,1,180,0,0,0.8,180,0,-0.32432273,0,0,-1
304270,402,10,-0.27799139,0.27799043,-0.00000048,5414,1,2,180,180,0,0.6,180,1,0.27799091,0,0,1
304270,402,11,-0.00000048,0.32432225,0.41698588,3851,1,1,0,180,0,0.6,0,0,0.41698636,0,0,1
304270,402,12,-0.46331866,0.4633177,-0.27799139,5881,0,2,0,0,0,0.8,0,1,0.18532727,0,0,1
304270,402,13,0.37065407,0.18532679,0.27799043,7561,0,1,180,180,0,0.6,180,1,-0.09266364,1,0,1
304270,402,14,-0.27799139,0.09266316,-0.27799139,3352,1,1,90,90,0,0.8,90,1,0,0,0,1
304270,402,15,0.18532679,-0.18532775,0.27799043,4108,1,2,270,270,0,0.6,270,1,0.09266364,0,0,-1
304270,402,16,0.4633177,-0.23165957,-0.27799139,4160,1,2,0,0,0,0.6,0,1,-0.74130909,0,0,-1
304270,402,17,0.09266316,-0.0463323,0.09266316,8194,0,1,90,270,0,0.6,90,0,0,0,0,-1
304270,402,18,0.04633134,0.04633134,-0.18532775,6025,1,2,180,0,0,0.8,0,0,-0.23165909,1,1,1
304270,402,19,-0.18532775,0.41698588,-0.41698684,9694,1,2,90,90,0,0.6,90,1,-0.23165909,0,0,1
304270,402,20,-0.41698684,-0.32432321,-0.18532775,4947,0,1,180,0,0,0.8,180,0,0.23165909,1,0,-1
304270,402,21,-0.13899593,0.23165861,-0.18532775,4153,0,1,0,180,0,0.6,0,0,-0.04633182,0,0,1
304270,402,22,-0.27799139,-0.13899593,-0.0463323,4416,1,1,90,270,0,0.8,90,0,0.23165909,1,0,-1
304270,402,23,-0.32432321,-0.32432321,-0.00000048,3654,0,1,0,180,0,0.8,0,0,0.32432273,1,1,-1
304270,402,24,0.32432225,-0.0463323,-0.09266412,3206,1,1,270,90,0,0.8,270,0,-0.41698637,0,0,-1
304270,402,25,-0.37065503,0.04633134,-0.23165957,4104,1,1,270,270,0,0.8,270,1,0.13899546,0,0,1
304270,402,26,-0.41698684,0.4633177,-0.23165957,5711,0,2,90,90,0,0.6,90,1,0.18532727,0,0,1
304270,402,27,0.27799043,0.4633177,0.23165861,5847,1,2,90,270,0,0.6,270,0,-0.04633182,1,0,1
304270,402,28,0.23165861,-0.18532775,0.27799043,7849,1,2,90,270,0,0.6,270,0,0.04633182,0,0,-1
304270,402,29,-0.27799139,0.18532679,-0.27799139,3711,0,2,270,90,0,0.6,90,0,0,0,0,1
304270,402,30,-0.00000048,-0.13899593,-0.00000048,2862,0,2,0,180,0,0.6,180,0,0,0,0,-1
304270,402,31,0.37065407,-0.00000048,0.37065407,3897,0,2,270,270,0,0.8,270,1,0,0,0,0
304270,402,32,0.13899498,-0.13899593,0.32432225,3442,0,2,270,90,0,0.6,90,0,0.18532727,0,0,-1
304270,402,33,0.37065407,-0.0463323,0.32432225,4739,1,2,0,0,0,0.6,0,1,-0.04633182,0,0,-1
304270,402,34,0.04633134,-0.18532775,0.27799043,5517,0,2,90,270,0,0.6,270,0,0.23165909,0,0,-1
304270,402,35,0.27799043,-0.09266412,0.32432225,3368,1,1,180,0,0,0.6,180,0,0.04633182,0,0,-1
304270,402,36,0.27799043,-0.27799139,0.23165861,3899,0,2,0,0,0,0.6,0,1,-0.04633182,0,0,-1
304270,402,37,-0.23165957,0.13899498,0.09266316,4581,0,2,270,270,0,0.8,270,1,0.32432273,0,0,1
304270,402,38,-0.46331866,0.41698588,-0.32432321,5221,1,1,0,0,0,0.8,0,1,0.13899545,0,0,1
304270,402,39,0.13899498,0.32432225,-0.41698684,5231,0,1,270,90,0,0.8,270,0,-0.55598182,1,0,1
304270,402,40,-0.32432321,-0.46331866,-0.37065503,3878,1,2,0,0,0,0.8,0,1,-0.04633182,1,0,-1
304270,402,41,0.23165861,0.09266316,-0.09266412,3459,1,1,90,90,0,0.8,90,1,-0.32432273,1,0,1
304270,402,42,0.09266316,0.37065407,0.09266316,5951,1,1,180,0,0,0.8,180,0,0,1,0,1
304270,402,43,0.4633177,-0.09266412,0.27799043,4186,1,2,270,270,0,0.8,270,1,-0.18532727,0,0,-1
304270,402,44,0.04633134,-0.46331866,0.23165861,8212,1,2,180,180,0,0.6,180,1,0.18532727,0,0,-1
304270,402,45,0.37065407,-0.46331866,-0.32432321,2703,0,1,270,90,0,0.6,270,0,-0.69497728,0,0,-1
304270,402,46,0.18532679,-0.09266412,0.32432225,4648,1,2,0,0,0,0.8,0,1,0.13899546,0,0,-1
304270,402,47,-0.32432321,-0.0463323,-0.37065503,4194,1,2,0,180,0,0.6,180,0,-0.04633182,1,0,-1
304270,402,48,-0.09266412,0.4633177,-0.18532775,5350,1,1,90,270,0,0.8,90,0,-0.09266363,0,0,1
304270,402,49,-0.41698684,-0.23165957,-0.23165957,3108,0,1,180,180,0,0.8,180,1,0.18532727,1,0,-1
304270,402,50,-0.32432321,-0.27799139,-0.23165957,6148,0,2,0,0,0,0.8,0,1,0.09266364,1,0,-1
304270,402,51,0.4633177,0.27799043,0.32432225,2317,0,1,90,270,0,0.6,90,0,-0.13899545,1,0,1
304270,402,52,-0.0463323,-0.0463323,0.32432225,2286,1,1,270,270,0,0.6,270,1,0.37065455,1,1,-1
304270,402,53,-0.09266412,-0.37065503,0.04633134,4140,0,2,270,270,0,0.8,270,1,0.13899546,1,0,-1
304270,402,54,-0.18532775,0.04633134,-0.37065503,2818,1,1,180,180,0,0.6,180,1,-0.18532728,0,0,1
304270,402,55,-0.46331866,0.32432225,-0.27799139,3693,0,2,180,0,0,0.6,0,0,0.18532727,0,0,1
304270,402,56,0.37065407,-0.37065503,0.18532679,2483,1,1,180,180,0,0.8,180,1,-0.18532728,0,0,-1
304270,402,57,0.4633177,0.13899498,0.18532679,8650,1,2,180,180,0,0.8,180,1,-0.27799091,1,0,1
304270,402,58,-0.32432321,-0.41698684,-0.27799139,2911,1,1,90,90,0,0.8,90,1,0.04633182,1,0,-1
304270,402,59,-0.09266412,0.13899498,0.23165861,3245,0,2,270,90,0,0.6,90,0,0.32432273,0,0,1
304270,402,60,0.37065407,0.18532679,0.27799043,7423,1,1,90,270,0,0.6,90,0,-0.09266364,1,0,1
304270,402,61,0.13899498,-0.23165957,0.13899498,8766,0,2,270,270,0,0.8,270,1,0,0,0,-1
304270,402,62,-0.23165957,0.4633177,0.27799043,2945,0,1,90,90,0,0.8,90,1,0.50965,0,0,1
304270,402,63,0.32432225,-0.09266412,0.32432225,3914,1,1,180,0,0,0.8,180,0,0,0,0,-1
304270,402,64,0.32432225,-0.32432321,0.41698588,3046,1,1,270,90,0,0.6,270,0,0.09266363,0,0,-1
304270,402,65,0.32432225,0.23165861,0.32432225,4766,1,1,0,180,0,0.6,0,0,0,1,0,1
304270,402,66,-0.46331866,0.09266316,-0.32432321,3825,0,2,180,0,0,0.8,0,0,0.13899545,0,0,1
304270,402,67,-0.00000048,-0.41698684,0.13899498,5433,0,2,0,180,0,0.6,180,0,0.13899546,0,0,-1
304270,402,68,-0.27799139,0.23165861,-0.13899593,4785,1,2,90,90,0,0.6,90,1,0.13899546,0,0,1
304270,402,69,-0.00000048,0.13899498,-0.0463323,3932,0,1,90,90,0,0.8,90,1,-0.04633182,0,0,1
304270,402,70,0.41698588,0.23165861,0.23165861,2868,1,1,180,0,0,0.8,180,0,-0.18532727,1,0,1
304270,402,71,-0.13899593,0.41698588,-0.23165957,3890,1,1,180,0,0,0.6,180,0,-0.09266364,0,0,1
304270,402,72,-0.18532775,0.23165861,-0.27799139,2436,0,2,180,180,0,0.8,180,1,-0.09266364,0,0,1
304270,402,73,0.18532679,-0.13899593,0.23165861,2309,1,1,90,90,0,0.6,90,1,0.04633182,0,0,-1
304270,402,74,0.18532679,-0.37065503,-0.23165957,2458,1,1,0,0,0,0.8,0,1,-0.41698636,0,0,-1
304270,402,75,-0.41698684,-0.23165957,-0.32432321,4626,0,1,90,270,0,0.6,90,0,0.0926636300000001,1,0,-1
304270,402,76,-0.00000048,-0.13899593,0.41698588,4820,0,2,270,90,0,0.6,90,0,0.41698636,0,0,-1
304270,402,77,0.4633177,0.04633134,0.32432225,2435,1,2,90,90,0,0.8,90,1,-0.13899545,1,0,1
304270,402,78,-0.18532775,-0.32432321,0.18532679,2571,1,2,180,0,0,0.6,0,0,0.37065454,1,0,-1
304270,402,79,0.37065407,-0.13899593,0.13899498,3565,1,2,0,0,0,0.8,0,1,-0.23165909,0,0,-1
304270,402,80,0.37065407,0.41698588,0.4633177,2491,1,1,90,90,0,0.6,90,1,0.09266363,1,0,1
304270,402,81,-0.41698684,-0.00000048,-0.32432321,3896,0,1,180,0,0,0.8,180,0,0.0926636300000001,0,0,0
304270,402,82,-0.32432321,0.09266316,-0.23165957,3622,0,1,180,180,0,0.6,180,1,0.09266364,0,0,1
304270,402,83,0.18532679,0.27799043,0.4633177,5459,0,1,270,90,0,0.8,270,0,0.27799091,1,0,1
304270,402,84,-0.23165957,0.23165861,0.13899498,5873,1,2,270,90,0,0.8,90,0,0.37065455,0,0,1
304270,402,85,-0.23165957,0.37065407,-0.37065503,4086,1,1,0,0,0,0.6,0,1,-0.13899546,0,0,1
304270,402,86,-0.37065503,-0.27799139,-0.41698684,3561,0,2,180,180,0,0.8,180,1,-0.04633181,1,0,-1
304270,402,87,0.27799043,0.32432225,0.32432225,2858,0,2,270,90,0,0.8,90,0,0.04633182,1,0,1
304270,402,88,0.09266316,-0.00000048,0.13899498,2670,0,2,0,180,0,0.8,180,0,0.04633182,0,0,0
